date,value
2021-07-22,2.84999353665104
2021-07-23,3.13053641612712
2021-07-24,2.04824450132536
2021-07-25,3.1084901662349598
2021-07-26,5.3510187981629596
2021-07-27,3.02404582124216
2021-07-28,1.66936341700336
2021-07-29,5.6582371429116
2021-07-30,3.32946840324592
2021-07-31,2.02619203772128
